date,times,crime,location,disposition,location_geo,lat,long
9/24/13,19:31:44,BURGLARY,129 LINCOLN ST,REPORT INITIATED,129 LINCOLN ST Waterloo Iowa,42.507587,-92.338896
9/24/13,19:39:21,ASSAULT,1137-203 RAVENWOOD RD,REPORT INITIATED,1137-203 RAVENWOOD RD Waterloo Iowa,42.463205,-92.342799
9/24/13,22:40:26,WEAPON:SHOTS FIRED,419 LANE ST,REPORT INITIATED,419 LANE ST Waterloo Iowa,42.499032,-92.325647
9/25/13,1:45:19,STABBING IN PROGRESS/JUST,2181 LOGAN AV,REPORT INITIATED,2181 LOGAN AV Waterloo Iowa,42.5319953,-92.3375608
9/25/13,7:36:23,ASSAULT,214 HIGH ST,REPORT INITIATED,214 HIGH ST Waterloo Iowa,42.501968,-92.329057
9/25/13,10:58:15,ASSAULT,3421 W 9TH ST,REFERRED WITHIN DEPT,3421 W 9TH ST Waterloo Iowa,42.4641229,-92.3453932
9/25/13,15:40:12,ASSAULT IN PROGRESS/JUST,1425-2 FRANKLIN ST,REPORT INITIATED,1425-2 FRANKLIN ST Waterloo Iowa,42.5059932,-92.3413971
9/25/13,15:52:48,BURGLARY,2122 KIMBALL AV,REPORT INITIATED,2122 KIMBALL AV Waterloo Iowa,42.4701247,-92.3569696
9/25/13,20:00:58,ASSAULT IN PROGRESS/JUST,400 BOSTON AV,VERBAL WARNING,400 BOSTON AV Waterloo Iowa,42.5213449,-92.333626
9/25/13,21:23:36,BURGLARY IN PROGRESS/JUST,1128 BERTCH AV,REPORT INITIATED,1128 BERTCH AV Waterloo Iowa,42.482734,-92.341659
9/26/13,0:23:03,WEAPONS VIOLATIONS,341 FLETCHER AV,REPORT INITIATED,341 FLETCHER AV Waterloo Iowa,42.4887994,-92.3671042
9/26/13,1:27:37,ASSAULT IN PROGRESS/JUST,341 FLETCHER AV,REPORT INITIATED,341 FLETCHER AV Waterloo Iowa,42.4887994,-92.3671042
9/26/13,7:44:45,BURGLARY,911 LAFAYETTE ST,REPORT INITIATED,911 LAFAYETTE ST Waterloo Iowa,42.4967547,-92.3313193
9/26/13,8:37:56,BURGLARY,658 KERN ST,REPORT INITIATED,658 KERN ST Waterloo Iowa,42.515227,-92.349859
9/26/13,14:23:18,MVA HIT & RUN,1600-BLK WASHINGTON ST,REPORT INITIATED,1600-BLK WASHINGTON ST Waterloo Iowa,42.485535,-92.3315852
9/26/13,15:54:58,BURGLARY IN PROGRESS/JUST,209 W 5TH ST,REPORT INITIATED,209 W 5TH ST Waterloo Iowa,42.493975,-92.338627
9/26/13,19:29:53,ASSAULT/AMBULANCE REQUESTED,4201 KIMBALL AV,REPORT INITIATED,4201 KIMBALL AV Waterloo Iowa,42.4547207,-92.3561863
9/26/13,19:53:18,BURGLARY,660 W PARKER ST,EXTRA ATTENTION,660 W PARKER ST Waterloo Iowa,42.516997,-92.349928
9/26/13,20:05:49,MVA HIT & RUN,3064 ROCKY RD,INFO EXCHANGE,3064 ROCKY RD Waterloo Iowa,42.495104,-92.283557
9/26/13,21:02:07,ASSAULT,208 W DALE ST,REPORT INITIATED,208 W DALE ST Waterloo Iowa,42.5257304,-92.3403115
9/26/13,21:48:25,ASSAULT IN PROGRESS/JUST,632 COTTAGE ST,REPORT INITIATED,632 COTTAGE ST Waterloo Iowa,42.509014,-92.325182
9/27/13,9:10:13,ASSAULT,812 IDAHO ST,REPORT INITIATED,812 IDAHO ST Waterloo Iowa,42.4958232,-92.3077551
9/27/13,10:48:12,STABBING IN PROGRESS/JUST,918 ROOSEVELT ST,REPORT INITIATED,918 ROOSEVELT ST Waterloo Iowa,42.487258,-92.297512
9/27/13,17:07:03,WEAPONS VIOLATIONS,4000 UNIVERSITY AV,REPORT INITIATED,4000 UNIVERSITY AV Waterloo Iowa,42.506417,-92.403385
9/27/13,17:36:18,ASSAULT IN PROGRESS/JUST,126 LEHMAN CIR,REPORT INITIATED,126 LEHMAN CIR Waterloo Iowa,42.4975993,-92.2837002
9/27/13,18:16:15,ASSAULT,3031 UNIVERSITY AV,REPORT INITIATED,3031 UNIVERSITY AV Waterloo Iowa,42.498746,-92.385259
9/27/13,19:26:28,ASSAULT IN PROGRESS/JUST,1408 JEFFERSON ST,WARNED & ADVISED,1408 JEFFERSON ST Waterloo Iowa,42.488289,-92.332138
9/27/13,20:53:11,WEAPONS VIOLATIONS,1732 MULBERRY ST,EXTRA ATTENTION,1732 MULBERRY ST Waterloo Iowa,42.494088,-92.319529
9/27/13,21:55:35,BURGLARY IN PROGRESS/JUST,3441 KINGSWOOD PL,EXTRA ATTENTION,3441 KINGSWOOD PL Waterloo Iowa,42.4652449,-92.3917281
9/27/13,23:54:50,ASSAULT/AMBULANCE REQUESTED,316 CENTER ST,REPORT INITIATED,316 CENTER ST Waterloo Iowa,42.511441,-92.342038
9/28/13,11:03:43,ASSAULT,341 CUTLER ST,WARNED & ADVISED,341 CUTLER ST Waterloo Iowa,42.51654,-92.339341
9/28/13,15:25:09,ASSAULT,806 WALNUT ST,REPORT INITIATED,806 WALNUT ST Waterloo Iowa,42.499639,-92.330007
9/28/13,16:06:45,BURGLARY,1241-3 SOUTH ST,REPORT INITIATED,1241-3 SOUTH ST Waterloo Iowa,42.487535,-92.3365627
9/28/13,17:54:04,BURGLARY,1226 HAWTHORNE AV,REPORT INITIATED,1226 HAWTHORNE AV Waterloo Iowa,42.480917,-92.339359
9/29/13,4:03:39,STABBING IN PROGRESS/JUST,1266 W MULLAN AV,REPORT INITIATED,1266 W MULLAN AV Waterloo Iowa,42.493559,-92.356088
9/29/13,5:15:22,ASSAULT IN PROGRESS/JUST,1126 LEAVITT ST,WARNED & ADVISED,1126 LEAVITT ST Waterloo Iowa,42.484653,-92.341392
9/29/13,13:48:58,ASSAULT,1266 W MULLAN AV,REPORT INITIATED,1266 W MULLAN AV Waterloo Iowa,42.493559,-92.356088
9/29/13,14:02:13,ASSAULT,208 W DALE ST,REFERRED WITHIN DEPT,208 W DALE ST Waterloo Iowa,42.5257304,-92.3403115
9/29/13,23:15:26,ASSAULT,407 INDEPENDENCE AV,REPORT INITIATED,407 INDEPENDENCE AV Waterloo Iowa,42.498596,-92.323609
9/30/13,0:14:36,BURGLARY,819 NEWTON ST,EXTRA ATTENTION,819 NEWTON ST Waterloo Iowa,42.515631,-92.353358
