date,times,crime,location,disposition,location_geo,lat,long
6/25/13,23:06:45,BURGLARY,1208 W 5TH ST,REPORT INITIATED,1208 W 5TH ST Waterloo Iowa,42.486923,-92.349747
6/26/13,2:42:31,ASSAULT IN PROGRESS/JUST,1701 HUNTINGTON RD,REPORT INITIATED,1701 HUNTINGTON RD Waterloo Iowa,42.490974,-92.386997
6/26/13,7:02:55,BURGLARY,601 BEECH ST,REPORT INITIATED,601 BEECH ST Waterloo Iowa,42.505721,-92.320508
6/26/13,11:15:53,WEAPONS VIOLATIONS,419 LANE ST,REPORT INITIATED,419 LANE ST Waterloo Iowa,42.499032,-92.325647
6/26/13,13:57:33,BURGLARY,1415 W 4TH ST,REPORT INITIATED,1415 W 4TH ST Waterloo Iowa,42.485458,-92.353845
6/26/13,15:48:41,WEAPONS VIOLATIONS,GRANT AV and HAMMOND AV,REFERRED WITHIN DEPT,GRANT AV and HAMMOND AV Waterloo Iowa,42.485577,-92.337647
6/26/13,17:48:31,ASSAULT,1424 W 2ND ST,REFERRED WITHIN DEPT,1424 W 2ND ST Waterloo Iowa,42.488491,-92.356981
6/26/13,21:59:47,BURGLARY,1008-5 LEAVITT ST,REPORT INITIATED,1008-5 LEAVITT ST Waterloo Iowa,42.485678,-92.343087
6/26/13,23:11:11,ASSAULT,0-BLK W 18TH ST,REPORT INITIATED,0-BLK W 18TH ST Waterloo Iowa,42.486233,-92.324089
6/27/13,0:12:21,WEAPONS VIOLATIONS,502 ALMOND ST,WARNED & ADVISED,502 ALMOND ST Waterloo Iowa,42.504447,-92.33411
6/27/13,1:09:51,WEAPON:SHOTS FIRED,217 MULBERRY ST,WARNED & ADVISED,217 MULBERRY ST Waterloo Iowa,42.502324,-92.337506
6/27/13,3:46:07,BURGLARY IN PROGRESS/JUST,1224-5 BUZZ CT,WARNED & ADVISED,1224-5 BUZZ CT Waterloo Iowa,42.427502,-92.332606
6/27/13,8:29:35,BURGLARY IN PROGRESS/JUST,123 RHEY ST,FALSE ALARM,123 RHEY ST Waterloo Iowa,42.492773,-92.319687
6/27/13,10:13:37,BURGLARY,750 E DONALD ST,REPORT INITIATED,750 E DONALD ST Waterloo Iowa,42.527572,-92.327533
6/27/13,15:18:36,BURGLARY,242 PARK VIEW BLVD,REPORT INITIATED,242 PARK VIEW BLVD Waterloo Iowa,42.479585,-92.35393
6/27/13,15:38:16,MVA HIT & RUN,1636 W 4TH ST,INFO EXCHANGE,1636 W 4TH ST Waterloo Iowa,42.484392,-92.356913
6/27/13,20:22:16,BURGLARY,1009 GRANT AV,REPORT INITIATED,1009 GRANT AV Waterloo Iowa,42.486852,-92.341463
6/27/13,23:04:22,ASSAULT IN PROGRESS/JUST,210 WESTERN AV,WARNED & ADVISED,210 WESTERN AV Waterloo Iowa,42.491095,-92.353944
6/28/13,9:00:45,ASSAULT IN PROGRESS/JUST,521-.5 LOCUST ST,WARNED & ADVISED,521-.5 LOCUST ST Waterloo Iowa,42.488076,-92.348183
6/28/13,17:10:10,ASSAULT,1402 MULBERRY ST,WARNED & ADVISED,1402 MULBERRY ST Waterloo Iowa,42.494189,-92.32507
6/28/13,17:34:21,MVA HIT & RUN,425 LAFAYETTE ST,REPORT INITIATED,425 LAFAYETTE ST Waterloo Iowa,42.500019,-92.336329
6/28/13,20:14:30,ASSAULT,1225 LOGAN AV,REPORT INITIATED,1225 LOGAN AV Waterloo Iowa,42.517536,-92.338107
6/28/13,23:09:02,MVA HIT & RUN,1112 COLUMBIA ST,REPORT INITIATED,1112 COLUMBIA ST Waterloo Iowa,42.517128,-92.342335
6/29/13,3:05:02,WEAPONS VIOLATIONS,3539-7 PHEASANT LN,WARNED & ADVISED,3539-7 PHEASANT LN Waterloo Iowa,42.463604,-92.358527
6/29/13,3:20:38,ASSAULT/AMBULANCE REQUESTED,111 LOVEJOY AV,REPORT INITIATED,111 LOVEJOY AV Waterloo Iowa,42.482561,-92.358691
6/29/13,19:00:43,BURGLARY,1670 CHERRY HILLS DR,REPORT INITIATED,1670 CHERRY HILLS DR Waterloo Iowa,42.530916,-92.375296
6/29/13,21:52:02,ASSAULT IN PROGRESS/JUST,FRANKLIN ST and OAK AV,W/F 15-30 TRAF-WNG,FRANKLIN ST and OAK AV Waterloo Iowa,42.505541,-92.34063
6/29/13,22:11:08,ASSAULT IN PROGRESS/JUST,1670 CHERRY HILLS DR,REFERRED WITHIN DEPT,1670 CHERRY HILLS DR Waterloo Iowa,42.530916,-92.375296
6/30/13,5:46:38,ASSAULT,300-BLK W 4TH ST,ARREST / CUSTODY,300-BLK W 4TH ST Waterloo Iowa,42.494489,-92.341187
6/30/13,8:17:33,BURGLARY,1607 SYCAMORE ST,REPORT INITIATED,1607 SYCAMORE ST Waterloo Iowa,42.492184,-92.322553
6/30/13,19:25:01,ASSAULT IN PROGRESS/JUST,1123 W 7TH ST,REPORT INITIATED,1123 W 7TH ST Waterloo Iowa,42.485458,-92.345386
