date,times,crime,location,disposition,location_geo,lat,long
5/29/13,11:25:41,ASSAULT,712 W 7TH ST,REPORT INITIATED,712 W 7TH ST Waterloo Iowa,42.48896,-92.341868
5/29/13,15:23:51,BURGLARY,811-5 W 3RD ST,REPORT INITIATED,811-5 W 3RD ST Waterloo Iowa,42.491074,-92.347939
5/30/13,0:16:38,ASSAULT IN PROGRESS/JUST,137 SMITH ST,REPORT INITIATED,137 SMITH ST Waterloo Iowa,42.499371,-92.323756
5/30/13,13:34:32,ASSAULT,314 RANDOLPH ST,WARNED & ADVISED,314 RANDOLPH ST Waterloo Iowa,42.492614,-92.347951
5/30/13,15:09:00,BURGLARY,1922 MANITOBA AV,REPORT INITIATED,1922 MANITOBA AV Waterloo Iowa,42.495626,-92.300181
5/30/13,16:01:26,MVA HIT & RUN,930 W 5TH ST,INFO EXCHANGE,930 W 5TH ST Waterloo Iowa,42.48863,-92.346266
5/30/13,21:33:07,ASSAULT,715 MULBERRY ST,REPORT INITIATED,715 MULBERRY ST Waterloo Iowa,42.499031,-92.332181
5/31/13,11:49:29,ASSAULT/AMBULANCE REQUESTED,828 RIEHL ST,REPORT INITIATED,828 RIEHL ST Waterloo Iowa,42.513386,-92.35374
5/31/13,15:28:03,BURGLARY,702 DEARBORN AV,REPORT INITIATED,702 DEARBORN AV Waterloo Iowa,42.490456,-92.305001
5/31/13,16:48:37,ASSAULT,314-202 WELLINGTON ST,REPORT INITIATED,314-202 WELLINGTON ST Waterloo Iowa,42.491703,-92.348605
5/31/13,18:49:46,BURGLARY,148 LEHMAN CIR,REPORT INITIATED,148 LEHMAN CIR Waterloo Iowa,42.496414,-92.283749
5/31/13,21:04:20,ASSAULT,203 ELMWOOD ST,EXTRA ATTENTION,203 ELMWOOD ST Waterloo Iowa,42.491297,-92.354265
